Date,ret_trade,prob
2016-02-09,-0.053240743040302574,0.3333333333333333
2016-02-10,-0.026894897166398257,0.3333333333333333
2016-02-11,0.0037688106567113078,0.3333333333333333
2016-02-12,0.0425532118057006,0.3333333333333333
2016-02-16,-0.0024009008730527803,0.3333333333333333
2016-02-17,0.05655827793281509,0.3333333333333333
2016-02-18,-0.013667413349507385,0.3333333333333333
2016-02-19,-0.012702039101088136,0.3333333333333333
2016-02-22,0.04210522206389622,0.3333333333333333
2016-02-23,-0.04826041667112646,0.3333333333333333
2016-02-24,0.012971770788864134,0.3333333333333333
2016-02-25,0.02444703543849247,0.3333333333333333
2016-02-26,-0.0022727792420651483,0.3333333333333333
2016-02-29,0.02505697878356994,0.3333333333333333
2016-03-01,0.016666624281141518,0.3333333333333333
2016-03-02,0.016393505842428047,0.3333333333333333
2016-03-03,-0.005376364484882101,0.3333333333333333
2016-03-04,0.043243202003272696,0.3333333333333333
2016-03-07,0.0476683996197953,0.3333333333333333
2016-03-08,-0.04549951075845593,0.3333333333333333
2016-03-09,0.051813473550805345,0.3333333333333333
2016-03-10,-0.010837405006048129,0.3333333333333333
2016-03-11,0.01494020110559724,0.3333333333333333
2016-03-14,-0.03042193117840364,0.3333333333333333
2016-03-15,-0.018218654158990044,0.3333333333333333
2016-03-16,0.049484588180317646,0.3333333333333333
2016-03-17,0.036345763700121436,0.3333333333333333
2016-03-18,-0.006635132439145375,0.3333333333333333
2016-03-21,0.010496241904232928,0.3333333333333333
2016-03-22,-0.00472145325915263,0.5
2016-03-23,-0.040796993048582864,0.5
2016-03-24,-0.004945523121509199,0.5
2016-03-28,-0.004970197678855426,0.6666666666666666
2016-03-29,-0.020979024310215255,0.6666666666666666
2016-03-30,-0.007142923177156146,0.6666666666666666
2016-03-31,-0.003083220388754082,0.6666666666666666
2016-04-01,-0.038144318848921,0.6666666666666666
2016-04-04,-0.02679528424912303,0.6666666666666666
2016-04-05,0.005506628981826633,0.6666666666666666
2016-04-06,0.05147867044222809,0.6666666666666666
2016-04-07,-0.00937501552204234,0.8333333333333334
2016-04-08,0.05467923150097498,0.8333333333333334
2016-04-11,0.024925224990603567,0.8333333333333334
2016-04-12,0.03501951553529015,0.8333333333333334
2016-04-13,-0.012218055474265133,0.8333333333333334
2016-04-14,-0.0028544896281795795,0.8333333333333334
2016-04-15,-0.02194652216437487,0.8333333333333334
2016-04-18,-0.00780487060546875,0.8333333333333334
2016-04-19,0.02654862360509891,0.8333333333333334
2016-04-20,0.030651404344863575,0.8333333333333334
2016-04-21,-0.0037174684946251757,0.8333333333333334
2016-04-22,0.0037313396321503323,0.8333333333333334
2016-04-25,-0.01951673175464197,0.8333333333333334
2016-04-26,0.02464457101244144,0.8333333333333334
2016-04-27,0.030527281304005394,0.8333333333333334
2016-04-28,0.007181321475811853,0.8333333333333334
2016-04-29,0.007130117807674585,0.8333333333333334
2016-05-02,-0.022123893431876263,0.8333333333333334
2016-05-03,-0.02805433613264785,0.8333333333333334
2016-05-04,0.004655511340821761,0.8333333333333334
2016-05-05,0.010194592869892327,0.8333333333333334
2016-05-06,0.005504625845554889,0.8333333333333334
2016-05-09,-0.02554742080261263,0.8333333333333334
2016-05-10,0.029026166393661068,1.0
2016-05-11,0.031847169131844044,1.0
2016-05-12,0.009700145960945372,1.0
2016-05-13,-0.006986893016480256,1.0
2016-05-16,0.034300822097464545,1.0
2016-05-17,0.013605428936910968,1.0
2016-05-18,-0.01845639812254174,1.0
2016-05-19,0.007692320859408852,1.0
2016-05-20,-0.0033927024582229848,1.0
2016-05-23,-0.007659587454288519,1.0
2016-05-24,0.013722114022807652,1.0
2016-05-25,0.0177665011479593,1.0
2016-05-26,-0.0066500353683961455,1.0
2016-05-27,0.002510437945608235,1.0
2016-05-31,-0.009181941642771752,1.0
2016-06-01,0.005054795298666814,1.0
2016-06-02,-0.005867614979705005,1.0
2016-06-03,-0.0033726781628115043,1.0
2016-06-06,0.018612544222411653,1.0
2016-06-07,0.014950191507149935,1.0
2016-06-08,0.017184945463019297,1.0
2016-06-09,-0.01448111832312915,1.0
2016-06-10,-0.031020417505381093,1.0
2016-06-13,-0.009267030980435909,1.0
2016-06-14,-0.0025510787467357687,1.0
2016-06-15,-0.022165326969650567,1.0
2016-06-16,-0.02877069886865291,1.0
2016-06-17,0.04667858959277682,1.0
2016-06-20,0.021440823608199766,1.0
2016-06-21,-0.0016792195084452954,1.0
2016-06-22,-0.012615691158396669,1.0
2016-06-23,0.020442911055977397,1.0
2016-06-24,-0.04841401885377572,1.0
2016-06-27,-0.01842105659421478,1.0
2016-06-28,0.025022403676972838,1.0
2016-06-29,0.02789883935260895,1.0
2016-06-30,-0.018659903964429847,1.0
2016-07-01,0.01815039271270802,1.0
2016-07-05,-0.05093373865841988,1.0
2016-07-06,0.013416781255437993,1.0
2016-07-07,-0.04501325969250447,1.0
2016-07-08,0.0009242355974019567,1.0
2016-07-11,-0.016620526910787303,1.0
2016-07-12,0.05070422358639948,1.0
2016-07-13,-0.039320786137887365,1.0
2016-07-14,0.011162780052007548,1.0
2016-07-15,0.011039548005745914,1.0
2016-07-18,-0.015468615089575088,1.0
2016-07-19,-0.01109056274895126,1.0
2016-07-20,0.002803713411771769,1.0
2016-07-21,-0.022367174404197998,1.0
2016-07-22,-0.0066729929791750076,1.0
2016-07-25,-0.027831090185190366,1.0
2016-07-26,-0.004935852928923956,1.0
2016-07-27,-0.017857173267676107,1.0
2016-07-28,-0.023232277888761477,0.8333333333333334
2016-07-29,0.009307151176609185,0.8333333333333334
2016-08-01,-0.035860693981748515,0.8333333333333334
2016-08-02,-0.008501586078989765,0.8333333333333334
2016-08-03,0.03858517252101401,0.8333333333333334
2016-08-04,0.015479935882376727,0.8333333333333334
2016-08-05,0.002032469896262823,0.8333333333333334
2016-08-08,0.024340845146982426,0.8333333333333334
2016-08-09,-0.0029703649022181366,0.8333333333333334
2016-08-10,-0.02979138492077016,0.8333333333333334
2016-08-11,0.04503577889125454,0.8333333333333334
2016-08-12,0.028403522112587565,0.6666666666666666
2016-08-15,0.02476192656017484,0.8333333333333334
2016-08-16,0.01486987397850048,0.8333333333333334
2016-08-17,0.006410228418970432,0.8333333333333334
2016-08-18,0.028207500097623628,0.8333333333333334
2016-08-19,0.003539819573261882,0.8333333333333334
2016-08-22,-0.032627855430376274,0.8333333333333334
2016-08-23,0.010938913640663461,0.8333333333333334
2016-08-24,-0.024346298832166102,0.8333333333333334
2016-08-25,0.012014798346353439,0.8333333333333334
2016-08-26,0.0,0.8333333333333334
2016-08-29,-0.009132367994271307,0.8333333333333334
2016-08-30,-0.011059984793949207,0.8333333333333334
2016-08-31,-0.03448274942628449,0.8333333333333334
2016-09-01,-0.02895745627435331,0.8333333333333334
2016-09-02,0.017892578925789326,0.8333333333333334
2016-09-06,0.014648493706773902,0.8333333333333334
2016-09-07,0.012512041399927787,0.8333333333333334
2016-09-08,0.04182505334955433,0.8333333333333334
2016-09-09,-0.033759113528400886,0.8333333333333334
2016-09-12,0.00472145325915263,0.8333333333333334
2016-09-13,-0.025375982053714274,0.8333333333333334
2016-09-14,-0.027000938868004254,0.8333333333333334
2016-09-15,0.004955420215929207,0.8333333333333334
2016-09-16,-0.013806739505185961,0.8333333333333334
2016-09-19,-0.002000045776367143,0.8333333333333334
2016-09-20,0.009018051775153024,0.8333333333333334
2016-09-21,0.03277059917644953,0.8333333333333334
2016-09-22,0.01250001146243207,0.8333333333333334
2016-09-23,-0.032288714264948504,0.8333333333333334
2016-09-26,0.023552574551082728,0.8333333333333334
2016-09-27,-0.026845702632104507,0.8333333333333334
2016-09-28,0.0492610855952329,0.8333333333333334
2016-09-29,0.020657302808351652,0.8333333333333334
2016-09-30,0.0055198178701372225,0.8333333333333334
2016-10-03,0.01555352896133444,0.8333333333333334
2016-10-04,-0.0009009214899244888,0.8333333333333334
2016-10-05,0.02344456495080971,0.8333333333333334
2016-10-06,0.0140969023819002,0.8333333333333334
2016-10-07,-0.01563860135502948,0.8333333333333334
2016-10-12,-0.012953335018871748,1.0
2016-10-13,0.005249296967666295,0.8333333333333334
2016-10-14,-0.004351626782495344,0.8333333333333334
2016-10-17,-0.006118854667114704,0.8333333333333334
2016-10-18,0.007036053167217782,0.6666666666666666
2016-10-19,0.018340614990844273,0.6666666666666666
2016-10-20,-0.0197255184602233,0.6666666666666666
2016-10-21,0.004374386327698154,0.6666666666666666
2016-10-24,-0.004355334412391998,0.6666666666666666
2016-10-25,-0.016622968415108463,0.6666666666666666
2016-10-26,-0.0133451620626992,0.6666666666666666
2016-10-27,0.010820548594048462,0.6666666666666666
2016-10-28,-0.017841196127078462,0.6666666666666666
2016-10-31,-0.04359677438075704,0.6666666666666666
2016-11-01,0.0037986669389724614,0.6666666666666666
2016-11-02,-0.027436137202069277,0.6666666666666666
2016-11-03,-0.0194552348696736,0.6666666666666666
2016-11-04,-0.009920672839941802,0.6666666666666666
2016-11-07,0.01803610355030605,0.6666666666666666
2016-11-08,-0.00590545933498865,0.6666666666666666
2016-11-09,0.017821717297328732,0.5
2016-11-10,-0.02334628184360832,0.5
2016-11-15,0.04761907522577302,0.5
2016-11-16,-0.010638356743547184,0.5
2016-11-17,-0.009775115568925075,0.5
2016-11-18,0.018756128157634055,0.5
2016-11-21,0.04360472638048063,0.5
2016-11-22,-0.012999102820077657,0.5
2016-11-23,0.00376293146024409,0.5
2016-11-25,-0.03186505624712088,0.5
2016-11-28,0.010648563164536995,0.5
2016-11-29,-0.036398388509575996,0.5
2016-11-30,0.08648109833699502,0.5
2016-12-01,0.03659648740731125,0.5
2016-12-02,0.013239154416623267,0.5
2016-12-05,-0.011323969159434122,0.5
2016-12-06,-0.00528638040529561,0.5
2016-12-07,-0.01771477501690888,0.5
2016-12-08,0.019837715419460222,0.5
2016-12-09,0.011494178244337183,0.6666666666666666
2016-12-12,0.015734292987600762,0.6666666666666666
2016-12-13,0.009466407724663561,0.6666666666666666
2016-12-14,-0.03495310003515506,0.6666666666666666
2016-12-15,0.0035335656299810836,0.6666666666666666
2016-12-16,0.016725399630266535,0.6666666666666666
2016-12-19,-0.004329020771356551,0.6666666666666666
2016-12-20,0.01043477265731152,0.6666666666666666
2016-12-21,-0.015490559978359353,0.6666666666666666
2016-12-22,0.0017482918266857883,0.6666666666666666
2016-12-23,0.008726036748416544,0.6666666666666666
2016-12-27,0.014705805921178872,0.6666666666666666
2016-12-28,0.001705068929598541,0.6666666666666666
2016-12-29,-0.002553168763505642,0.6666666666666666
2016-12-30,0.0,0.6666666666666666
2017-01-03,-0.023890843026106223,0.6666666666666666
2017-01-04,0.012237792697372019,0.6666666666666666
2017-01-05,0.010362684486156404,0.6666666666666666
2017-01-06,-0.0017093593517427674,0.6666666666666666
2017-01-09,-0.03167807156607039,0.6666666666666666
2017-01-10,-0.021220222448109727,0.6666666666666666
2017-01-11,0.027100288979694298,0.6666666666666666
2017-01-12,0.014951633949430443,0.6666666666666666
2017-01-13,-0.01126517459884313,0.6666666666666666
2017-01-17,0.0017528885215725154,0.6666666666666666
2017-01-18,-0.023622086662710706,0.6666666666666666
2017-01-19,0.0008960778690472182,0.6666666666666666
2017-01-20,0.01969563702114141,0.6666666666666666
2017-01-23,-0.0061457986293715905,0.6666666666666666
2017-01-24,0.004416978099188951,0.6666666666666666
2017-01-25,-0.005276997937228467,0.6666666666666666
2017-01-26,0.019451751122211647,0.6666666666666666
2017-01-27,-0.011274945138911807,0.6666666666666666
2017-01-30,-0.010526306103030625,0.6666666666666666
2017-01-31,0.0035460959929021207,0.6666666666666666
2017-02-01,0.014134262519924334,0.6666666666666666
2017-02-02,0.002613300334650015,0.6666666666666666
2017-02-03,0.0026064059404546924,0.6666666666666666
2017-02-06,-0.013864804847574463,0.6666666666666666
2017-02-07,-0.01669600458232967,0.6666666666666666
2017-02-08,0.0035746169216261947,0.6666666666666666
2017-02-09,0.010685738568561032,0.6666666666666666
2017-02-10,0.013215824976990032,0.6666666666666666
2017-02-13,-0.015652200450067988,0.6666666666666666
2017-02-14,0.005300390568396596,0.6666666666666666
2017-02-15,-0.0017575094518929024,0.6666666666666666
2017-02-16,0.0044014253737652,0.6666666666666666
2017-02-17,-0.0017528049392473433,0.6666666666666666
2017-02-21,0.01316941299463692,0.6666666666666666
2017-02-22,-0.01559794677389914,0.6666666666666666
2017-02-23,0.014964795900677785,0.6666666666666666
2017-02-24,-0.006071092493094121,0.6666666666666666
2017-02-27,0.0008726203183724301,0.6666666666666666
2017-02-28,-0.0017437190320879203,0.6666666666666666
2017-03-01,-0.004366828957883873,0.6666666666666666
2017-03-02,-0.020175399116897585,0.8333333333333334
2017-03-03,0.010743051453845354,0.8333333333333334
2017-03-06,-0.0008857598685230172,0.8333333333333334
2017-03-07,-0.0008864605890275268,0.8333333333333334
2017-03-08,-0.05323871846486028,0.8333333333333334
2017-03-09,-0.013120931801472002,0.8333333333333334
2017-03-10,-0.022792001633835213,0.6666666666666666
2017-03-13,-0.0009718395450833972,0.6666666666666666
2017-03-14,-0.008754878883822537,0.6666666666666666
2017-03-15,0.018645784286722256,0.5
2017-03-16,-0.0019268263529059748,0.5
2017-03-17,-0.00289572721673359,0.5
2017-03-20,-0.005808273609440362,0.5
2017-03-21,-0.015579434659661828,0.5
2017-03-22,0.0009891423562247148,0.6666666666666666
2017-03-23,-0.010869531415134914,0.6666666666666666
2017-03-24,0.007992000187495574,0.6666666666666666
2017-03-27,-0.004955420215929207,0.5
2017-03-28,0.010956141144939258,0.5
2017-03-29,0.021674903970160475,0.5
2017-03-30,0.019286384905717213,0.5
2017-03-31,0.0066225781002446915,0.5
2017-04-03,-0.008458660684571462,0.5
2017-04-04,0.015165862039758338,0.5
2017-04-05,-0.0028010955055404185,0.5
2017-04-06,0.0168538713818418,0.5
2017-04-07,0.009208138547982525,0.5
2017-04-10,0.01642338545157651,0.5
2017-04-11,0.002692974151403238,0.5
2017-04-12,-0.005371568416014383,0.6666666666666666
2017-04-13,0.0018002212764831604,0.6666666666666666
2017-04-17,-0.006289280692225341,0.6666666666666666
2017-04-18,-0.0018083595845256317,0.6666666666666666
2017-04-19,-0.038043485303006275,0.6666666666666666
2017-04-20,-0.007532949582686688,0.6666666666666666
2017-04-21,-0.020872890685488255,0.6666666666666666
2017-04-24,-0.006782916365717151,0.8333333333333334
2017-04-25,0.010731673822170329,0.8333333333333334
2017-04-26,-0.009652454740281646,0.8333333333333334
2017-04-27,-0.001949362311646996,0.6666666666666666
2017-04-28,0.0,0.6666666666666666
2017-05-01,-0.008789077597612382,0.6666666666666666
2017-05-02,-0.022660054273936248,0.6666666666666666
2017-05-03,0.0010080875811415702,0.6666666666666666
2017-05-04,-0.04733134467114086,0.6666666666666666
2017-05-05,0.021141628801125467,0.6666666666666666
2017-05-08,0.0010352203974945962,0.6666666666666666
2017-05-09,-0.010341301001111525,0.6666666666666666
2017-05-10,0.030303027283257844,0.6666666666666666
2017-05-11,0.008113582808481956,0.6666666666666666
2017-05-12,0.001006059286116301,0.6666666666666666
2017-05-15,0.02211058002473032,0.6666666666666666
2017-05-16,-0.005899746230735969,0.6666666666666666
2017-05-17,0.007912950190183121,0.6666666666666666
2017-05-18,0.0068695438058008484,0.6666666666666666
2017-05-19,0.021442427723850965,0.6666666666666666
2017-05-22,0.005725231129532604,0.6666666666666666
2017-05-23,0.009487702261067765,0.6666666666666666
2017-05-24,-0.003759394789693782,0.6666666666666666
2017-05-25,-0.05283022636448742,0.6666666666666666
2017-05-26,0.023904359763948557,0.6666666666666666
2017-05-30,-0.0038910469739347198,0.6666666666666666
2017-05-31,-0.027343724534147795,0.6666666666666666
2017-06-01,-0.005020099452144766,0.6666666666666666
2017-06-02,-0.005045428002495966,0.6666666666666666
2017-06-05,-0.006085138745593244,0.6666666666666666
2017-06-06,0.017346946222987603,0.6666666666666666
2017-06-07,-0.05115348196814273,0.6666666666666666
2017-06-08,-0.003171219117359292,0.6666666666666666
2017-06-09,0.0063626154825733305,0.6666666666666666
2017-06-12,0.0031612947701866734,0.6666666666666666
2017-06-13,0.0084033529263976,0.6666666666666666
2017-06-14,-0.03854175255530068,0.6666666666666666
2017-06-15,-0.005417035703171091,0.6666666666666666
2017-06-16,0.006535889318931121,0.6666666666666666
2017-06-19,-0.012987000923330161,0.6666666666666666
2017-06-20,-0.01864035947666287,0.6666666666666666
2017-06-21,-0.026815617456182883,0.6666666666666666
2017-06-22,0.00803670430742165,0.6666666666666666
2017-06-23,0.009111608899671664,0.6666666666666666
2017-06-26,0.007900750701020698,0.6666666666666666
2017-06-27,0.01903696198032767,0.6666666666666666
2017-06-28,0.010988947648731706,0.6666666666666666
2017-06-29,0.0010869814227350005,0.6666666666666666
2017-06-30,0.03148750929987787,0.6666666666666666
2017-07-03,0.012631566900956015,0.6666666666666666
2017-07-05,-0.038461527022937037,0.6666666666666666
2017-07-06,0.006486531850453892,0.6666666666666666
2017-07-07,-0.02255639405820975,0.6666666666666666
2017-07-10,0.0032966738146824603,0.6666666666666666
2017-07-11,0.015334100938434236,0.5
2017-07-12,0.006472433978375047,0.5
2017-07-13,0.01500539597723205,0.5
2017-07-14,0.01267158206709662,0.5
2017-07-17,-0.014598575713783979,0.5
2017-07-18,0.009523825862901125,0.5
2017-07-19,0.015723230516778486,0.5
2017-07-20,-0.008255926436571692,0.5
2017-07-21,-0.028095683010951333,0.5
2017-07-24,0.01713060436811409,0.5
2017-07-25,0.03263162311754719,0.5
2017-07-26,0.01529048033783198,0.5
2017-07-27,0.010040198904289532,0.5
2017-07-28,0.010934359054573184,0.5
2017-07-31,0.010816092020849988,0.5
2017-08-01,-0.018482449933720613,0.6666666666666666
2017-08-02,0.004955420215929207,0.6666666666666666
2017-08-03,-0.01183430783985151,0.6666666666666666
2017-08-04,0.010978009146897394,0.6666666666666666
2017-08-07,-0.0029614740999286404,0.6666666666666666
2017-08-08,-0.003960392113094846,0.6666666666666666
2017-08-09,0.008946242063576637,0.6666666666666666
2017-08-10,-0.02364529853577635,0.6666666666666666
2017-08-11,0.008072646310579579,0.6666666666666666
2017-08-14,-0.027026978005539548,0.6666666666666666
2017-08-15,0.0030863921961969965,0.6666666666666666
2017-08-16,-0.018461569761618613,0.6666666666666666
2017-08-17,0.005224680494180678,0.6666666666666666
2017-08-18,0.03638257646916654,0.6666666666666666
2017-08-21,-0.026078256962707158,0.6666666666666666
2017-08-22,0.0061792398950546445,0.6666666666666666
2017-08-23,0.011258920319684895,0.6666666666666666
2017-08-24,-0.017206485255548465,0.6666666666666666
2017-08-25,0.0041194605248076055,0.6666666666666666
2017-08-28,-0.022564129951672673,0.6666666666666666
2017-08-29,-0.007345193786526427,0.6666666666666666
2017-08-30,-0.008456651520450165,0.6666666666666666
2017-08-31,0.026652451700412527,0.6666666666666666
2017-09-01,0.004153682386051516,0.6666666666666666
2017-09-05,0.02585315388082332,0.6666666666666666
2017-09-06,0.01209676256413017,0.6666666666666666
2017-09-07,-0.000996038737035021,0.6666666666666666
2017-09-08,-0.029910289005161683,0.6666666666666666
2017-09-11,0.009249759180071315,0.6666666666666666
2017-09-12,0.005091669275836708,0.6666666666666666
2017-09-13,0.020263405428986747,0.6666666666666666
2017-09-14,0.005958333806855842,0.6666666666666666
2017-09-15,0.006910137614354994,0.8333333333333334
2017-09-18,-0.002941150346291277,0.8333333333333334
2017-09-19,-0.005899746230735969,0.8333333333333334
2017-09-20,0.012858567641499175,0.8333333333333334
2017-09-21,0.0009765848735701077,0.8333333333333334
2017-09-22,-0.000975632086032796,1.0
2017-09-25,0.03027347915485823,1.0
2017-09-26,-0.005687243462743519,1.0
2017-09-27,0.0028599320591129462,1.0
2017-09-28,-0.008555147212134462,1.0
2017-09-29,0.0,1.0
2017-10-02,-0.021093025943598076,1.0
2017-10-03,-0.0029382696238104966,1.0
2017-10-04,-0.00982321988918644,1.0
2017-10-05,0.016865087061572304,1.0
2017-10-06,-0.027317047119140625,1.0
2017-10-09,0.003009000217422342,1.0
2017-10-10,0.02799997329711923,1.0
2017-10-11,0.0077820939478694395,1.0
2017-10-12,-0.012548274010523719,1.0
2017-10-13,0.013685273664455044,1.0
2017-10-16,0.008678896198757169,1.0
2017-10-17,0.002868043294625755,1.0
2017-10-18,-0.0009533106863709451,1.0
2017-10-19,-0.012404500614974334,1.0
2017-10-20,0.007729460942753619,1.0
2017-10-23,-0.0009587946873667041,1.0
2017-10-24,0.011516303712135967,1.0
2017-10-25,-0.005692639452927528,1.0
2017-10-26,0.008587801194568145,1.0
2017-10-27,0.02554403647673542,1.0
2017-10-30,0.0027675030026663716,1.0
2017-10-31,0.0055198178701372225,1.0
2017-11-01,-0.002744801995229751,1.0
2017-11-02,0.00825689502180249,1.0
2017-11-03,0.0172884929949626,1.0
2017-11-06,0.02951698700341554,1.0
2017-11-07,-0.0017376591977370515,1.0
2017-11-08,-0.00696256965184161,1.0
2017-11-09,0.004382137721606005,1.0
2017-11-10,-0.0034903980558358416,1.0
2017-11-13,-0.003502623606462252,1.0
2017-11-14,-0.021968365332681872,1.0
2017-11-15,-0.0035938869219891423,1.0
2017-11-16,-0.0018034677627127849,1.0
2017-11-17,0.025293648994084705,1.0
2017-11-20,-0.00616745781020589,1.0
2017-11-21,0.010638287978706584,1.0
2017-11-22,0.017543927160695638,1.0
2017-11-24,0.01637927363233649,1.0
2017-11-27,-0.016963512291114813,1.0
2017-11-28,-0.0008628325064864439,1.0
